Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Age at enrollment__is_outlier,Curricular units 1st sem (evaluations)__is_outlier,Curricular units 2nd sem (evaluations)__is_outlier,Delta_Grade,Grade_Improvement,Grade_Decline,CR_Sem1,CR_Sem2,Delta_CR,Completion_Collapse,Fail_Crossing,Borderline_Collapse,EvalPressure_Sem1,EvalPressure_Sem2,Delta_EvalPressure,GhostRate_Sem1,GhostRate_Sem2,Delta_GhostRate,Ghost_Worsening,Academic_Stress,Academic_Stress_Level,Home_Support_Risk,Subject_Specific,Subject_Risk_Flag,Subject_Difficulty_Score
1,1,1,9147,1,1,128.0,1,38,37,5,6,122.1,0,0,0,1,0,1,18,0,0,5,11,4,11.571428571428571,0,0,5,9,5,12.0,0,13.9,0.0,0.79,Enrolled,0,0,0,0.4285714285714288,1,0,0.8,1.0,0.19999999999999996,0,0,0,2.2,1.8,-0.40000000000000013,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,1,5,9147,1,1,133.0,1,19,3,9,9,123.2,1,0,0,1,1,0,18,0,0,5,14,4,11.0,0,0,5,9,5,10.5,0,13.9,0.0,0.79,Dropout,0,0,0,-0.5,0,1,0.8,1.0,0.19999999999999996,0,0,0,2.8,1.8,-0.9999999999999998,0.0,0.0,0.0,0,0.08905429350747734,Low,0.0,None,0,0.0
4,39,1,9500,1,1,133.1,1,37,37,9,9,130.0,0,0,1,1,0,0,38,0,0,7,13,3,11.833333333333334,0,0,7,14,2,10.0,0,16.2,0.3,0.0,Dropout,0,0,0,-1.833333333333334,0,1,0.42857142857142855,0.2857142857142857,-0.14285714285714285,0,0,0,1.8571428571428572,2.0,0.1428571428571428,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,1,1,9238,1,1,125.0,1,1,1,3,3,125.7,1,0,0,1,0,0,18,0,0,6,10,6,11.571428571428571,0,0,6,8,6,12.333333333333334,0,12.4,0.5,1.79,Graduate,0,0,0,0.7619047619047628,1,0,1.0,1.0,0.0,0,0,0,1.6666666666666667,1.3333333333333333,-0.3333333333333335,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,17,1,9085,1,1,128.0,1,2,19,2,4,123.3,1,0,0,1,0,1,20,0,0,6,6,6,14.833333333333334,0,0,6,8,6,12.142857142857142,0,8.9,1.4,3.51,Graduate,0,0,0,-2.6904761904761916,0,1,1.0,1.0,0.0,0,0,0,1.0,1.3333333333333333,0.33333333333333326,0.0,0.0,0.0,0,0.004602173179227148,Low,0.28339181932559937,Language,1,0.5
1,17,2,9773,1,1,123.0,1,1,1,3,3,120.9,1,0,0,1,0,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,0.0,0.79,Dropout,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5232786742940163,Medium,0.03572569592094424,None,0,0.0
1,44,1,9003,1,1,140.0,1,1,1,4,5,140.0,0,0,0,1,1,0,20,0,0,6,11,6,11.285714285714286,0,0,6,12,5,11.77777777777778,0,16.2,0.3,0.0,Enrolled,0,0,0,0.49206349206349387,1,0,1.0,0.8333333333333334,-0.16666666666666663,0,0,0,1.8333333333333333,2.0,0.16666666666666674,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,44,1,9003,1,39,140.0,1,19,38,3,9,140.0,1,0,0,1,1,0,21,0,0,6,7,6,12.857142857142858,0,0,6,6,6,13.166666666666666,0,12.4,0.5,1.79,Graduate,0,0,0,0.3095238095238084,1,0,1.0,1.0,0.0,0,0,0,1.1666666666666667,1.0,-0.16666666666666674,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,1,1,171,1,1,163.0,1,19,1,9,7,143.1,0,0,0,1,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,0.0,0.0,Graduate,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,,,,No_Feedback,0,
1,1,4,9500,1,1,135.0,1,38,37,9,8,126.3,1,0,0,1,0,1,19,0,0,7,7,6,15.433333333333332,0,0,7,7,6,15.433333333333332,0,7.6,2.6,0.32,Graduate,0,0,0,0.0,0,0,0.8571428571428571,0.8571428571428571,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,43,2,9147,1,1,130.0,1,34,37,9,9,118.5,1,0,0,1,1,0,23,0,5,10,19,8,11.625,1,4,10,16,10,11.181818181818182,3,7.6,2.6,0.32,Graduate,0,0,0,-0.44318181818181834,0,1,0.8,1.0,0.19999999999999996,0,0,0,1.9,1.6,-0.2999999999999998,0.1,0.3,0.19999999999999998,0,0.0273251885941989,Low,0.18708515305534223,Math,1,1.0
1,43,1,9500,1,1,121.0,1,38,19,5,5,115.4,1,0,0,1,0,1,24,0,0,8,8,7,11.971428571428572,0,0,8,8,7,11.971428571428572,0,12.7,3.7,0.0,Enrolled,0,0,0,0.0,0,0,0.875,0.875,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.08540746882057026,Low,0.31471793041692403,None,0,0.0
1,17,2,9500,1,1,135.0,1,19,1,5,4,127.3,1,0,0,1,0,0,18,0,0,7,8,7,13.30625,0,0,8,8,8,14.545,0,15.5,2.8,0.0,Graduate,0,0,0,1.2387499999999996,1,0,1.0,1.0,0.0,0,0,0,1.1428571428571428,1.0,-0.1428571428571428,0.0,0.0,0.0,0,0.10743180127155615,Low,0.0,None,0,0.0
1,17,1,9773,1,1,128.0,1,19,38,5,7,125.6,1,0,0,1,1,0,19,0,0,6,6,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,Dropout,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,1.0,0.0,-1.0,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,7,1,9070,1,3,133.1,1,3,5,2,2,120.0,1,0,0,1,0,0,32,0,0,3,3,2,16.0,0,0,3,3,1,16.0,0,7.6,2.6,0.32,Dropout,0,0,0,0.0,0,0,0.6666666666666666,0.3333333333333333,-0.3333333333333333,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.4237350888094648,Medium,0.5362033993804287,None,0,0.0
1,43,2,9500,1,6,119.1,1,1,19,4,10,119.1,0,0,0,1,1,0,22,0,0,7,7,6,12.733333333333334,0,0,7,7,6,12.733333333333334,0,7.6,2.6,0.32,Graduate,0,0,0,0.0,0,0,0.8571428571428571,0.8571428571428571,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.04168035134118644,Low,0.0,Language,1,0.5
1,1,3,9500,1,1,139.0,1,18,18,1,1,130.8,1,0,0,0,0,0,18,0,0,8,9,6,12.758333333333333,1,0,8,9,6,12.758333333333333,1,9.4,0.0,0.0,Dropout,0,0,0,0.0,0,0,0.75,0.75,0.0,0,0,0,1.125,1.125,0.0,0.125,0.125,0.0,0,0.25619837385739463,Low,0.3314783498622696,None,0,0.0
1,17,2,8014,0,1,122.0,1,37,19,9,9,123.8,0,0,0,1,0,0,20,0,0,6,8,5,12.0,0,0,6,8,6,11.0,0,10.8,1.4,1.74,Graduate,0,0,0,-1.0,0,1,0.8333333333333334,1.0,0.16666666666666663,0,0,0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0,0.0820785725932684,Low,0.04904917699051465,None,0,0.0
1,39,1,9991,0,1,120.0,1,38,38,3,3,140.0,0,0,0,1,0,0,25,0,0,5,11,3,10.666666666666666,0,0,5,11,3,11.333333333333334,0,15.5,2.8,0.0,Enrolled,0,0,0,0.6666666666666679,1,0,0.6,0.6,0.0,0,0,0,2.2,2.2,0.0,0.0,0.0,0.0,0,0.21940519436058742,Low,0.04139799107083139,Math,1,1.0
1,17,1,9238,1,1,128.0,1,19,1,0,5,122.1,1,0,0,1,0,0,18,0,0,6,9,5,11.833333333333334,0,0,6,7,5,13.8,0,13.9,0.0,0.79,Graduate,0,0,0,1.9666666666666668,1,0,0.8333333333333334,0.8333333333333334,0.0,0,0,0,1.5,1.1666666666666667,-0.33333333333333326,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,1,6,9147,1,1,112.0,1,38,38,9,9,117.3,1,0,0,1,0,0,20,0,0,5,8,4,12.0,0,0,5,8,5,11.2,0,11.1,0.6,2.02,Graduate,0,0,0,-0.8000000000000007,0,1,0.8,1.0,0.19999999999999996,0,0,0,1.6,1.6,0.0,0.0,0.0,0.0,0,0.0686955854301709,Low,0.31166663777976666,None,0,0.0
1,1,1,9085,1,1,129.0,1,1,38,4,7,123.4,0,0,0,1,0,0,19,0,0,5,6,5,12.4,0,0,5,6,5,13.4,0,7.6,2.6,0.32,Graduate,0,0,0,1.0,1,0,1.0,1.0,0.0,0,0,0,1.2,1.2,0.0,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,1,1,9147,1,1,158.0,1,1,38,3,6,155.2,0,0,0,1,1,1,18,0,0,5,5,5,11.8,0,0,5,8,3,11.0,0,9.4,0.0,0.0,Graduate,0,0,0,-0.8000000000000007,0,1,1.0,0.6,-0.4,1,0,0,1.0,1.6,0.6000000000000001,0.0,0.0,0.0,0,0.17617172734715064,Low,0.0,Math,1,1.0
1,39,1,9991,0,1,110.0,1,37,37,9,9,139.0,0,0,0,1,1,0,40,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,12.7,3.7,0.0,Dropout,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4184624371683879,Medium,0.6408104230486174,Math,1,1.0
1,17,3,9853,1,1,138.0,1,37,37,5,9,125.1,1,1,0,1,0,1,19,0,0,6,6,6,13.5,0,0,6,8,5,12.8,0,12.7,3.7,0.0,Dropout,0,0,0,-0.6999999999999993,0,1,1.0,0.8333333333333334,-0.16666666666666663,0,0,0,1.0,1.3333333333333333,0.33333333333333326,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,1,3,9500,1,1,154.0,1,1,37,4,9,134.8,1,0,0,1,0,0,19,0,0,7,7,6,13.533333333333331,0,0,7,7,6,13.533333333333331,0,7.6,2.6,0.32,Graduate,0,0,0,0.0,0,0,0.8571428571428571,0.8571428571428571,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,,,,No_Feedback,0,
2,43,1,8014,0,1,130.0,1,34,34,0,0,130.0,0,0,0,1,0,0,45,0,10,12,12,9,12.444444444444445,3,4,7,8,6,12.0,0,9.4,0.0,0.0,Dropout,1,0,0,-0.44444444444444464,0,1,0.75,0.8571428571428571,0.1071428571428571,0,0,0,1.0,1.1428571428571428,0.1428571428571428,0.25,0.0,-0.25,0,0.226784699849634,Low,0.9189064329628693,None,0,0.0
1,17,1,9853,1,1,120.0,1,37,37,9,10,122.6,0,0,0,1,0,0,20,0,0,6,8,3,12.333333333333334,0,0,6,11,2,10.5,0,12.7,3.7,0.0,Dropout,0,0,0,-1.833333333333334,0,1,0.5,0.3333333333333333,-0.16666666666666669,0,0,0,1.3333333333333333,1.8333333333333333,0.5,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,17,1,9254,1,1,128.0,1,19,1,5,7,120.7,1,0,1,1,0,0,18,0,0,6,8,6,11.666666666666666,0,0,6,10,4,11.5,0,13.9,0.0,0.79,Graduate,0,0,0,-0.16666666666666607,0,1,1.0,0.6666666666666666,-0.33333333333333337,0,0,0,1.3333333333333333,1.6666666666666667,0.3333333333333335,0.0,0.0,0.0,0,0.052710498044443596,Low,0.6247017655456641,Math,1,1.0
2,39,1,9500,1,1,100.0,1,37,38,4,4,130.0,0,0,0,1,1,1,33,0,0,8,16,1,10.0,1,0,8,16,1,10.0,1,12.7,3.7,0.0,Enrolled,0,0,0,0.0,0,0,0.125,0.125,0.0,0,0,0,2.0,2.0,0.0,0.125,0.125,0.0,0,0.44462537499108923,Medium,0.38640786237560504,None,0,0.0
1,43,1,9853,1,1,140.0,1,37,19,9,8,122.3,0,0,0,1,0,0,22,0,0,6,9,5,13.6,0,0,6,8,5,12.0,0,12.7,3.7,0.0,Dropout,0,0,0,-1.5999999999999996,0,1,0.8333333333333334,0.8333333333333334,0.0,0,0,0,1.5,1.3333333333333333,-0.16666666666666674,0.0,0.0,0.0,0,0.03398257081292372,Low,0.22130456742170274,None,0,0.0
2,7,1,9130,1,2,110.0,1,19,19,4,8,110.0,1,0,0,1,1,0,37,0,0,6,9,0,0.0,0,0,6,6,0,0.0,0,16.2,0.3,0.0,Dropout,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,1.5,1.0,-0.5,0.0,0.0,0.0,0,0.4304305122802936,Medium,0.5234572469139749,Language,1,0.5
1,7,1,9254,1,3,110.0,1,19,19,3,3,110.0,0,0,0,1,1,0,35,0,0,6,7,0,0.0,0,0,6,6,0,0.0,0,16.2,0.3,0.0,Dropout,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,1.1666666666666667,1.0,-0.16666666666666674,0.0,0.0,0.0,0,0.4081873016583425,Medium,0.564653443701634,Math,1,1.0
1,44,1,9003,1,39,160.0,1,38,38,6,6,160.0,1,0,0,1,0,0,21,0,0,6,11,6,13.428571428571429,0,0,6,12,6,12.857142857142858,0,15.5,2.8,0.0,Graduate,0,0,0,-0.5714285714285712,0,1,1.0,1.0,0.0,0,0,0,1.8333333333333333,2.0,0.16666666666666674,0.0,0.0,0.0,0,0.15252982921558472,Low,0.01629894861476561,Language,1,0.5
1,43,1,9853,1,1,140.0,1,37,37,6,6,125.2,0,0,1,1,0,0,41,0,20,21,23,21,12.333333333333334,0,19,19,19,19,12.105263157894736,0,12.4,0.5,1.79,Graduate,0,1,0,-0.22807017543859764,0,1,1.0,1.0,0.0,0,0,0,1.0952380952380953,1.0,-0.09523809523809534,0.0,0.0,0.0,0,0.0,Low,0.9916221726020784,Math,1,1.0
1,44,1,9085,1,1,140.0,1,4,4,2,6,140.0,0,0,0,1,0,0,22,0,2,6,9,6,13.333333333333334,0,1,6,9,4,11.5,0,13.9,0.0,0.79,Graduate,0,0,0,-1.833333333333334,0,1,1.0,0.6666666666666666,-0.33333333333333337,0,0,0,1.5,1.5,0.0,0.0,0.0,0.0,0,0.36517126670273503,Medium,0.01005868904733518,None,0,0.0
1,39,1,9773,1,19,133.1,1,19,1,7,9,115.0,1,0,1,0,1,0,25,0,0,6,10,4,13.0,0,0,6,9,4,13.75,0,12.7,3.7,0.0,Dropout,0,0,0,0.75,1,0,0.6666666666666666,0.6666666666666666,0.0,0,0,0,1.6666666666666667,1.5,-0.16666666666666674,0.0,0.0,0.0,0,0.2270787556255185,Low,0.7683947713437709,Math,1,1.0
1,39,1,9119,1,19,133.1,1,1,19,4,5,100.0,0,0,0,1,1,0,25,0,0,5,13,1,11.0,0,0,5,11,1,10.0,0,13.9,0.0,0.79,Enrolled,0,0,0,-1.0,0,1,0.2,0.2,0.0,0,0,0,2.6,2.2,-0.3999999999999999,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,5,1,9853,1,1,119.0,1,1,38,5,8,118.3,1,0,0,1,0,0,22,0,0,6,11,3,15.0,0,0,6,11,4,10.25,0,9.4,0.0,0.0,Enrolled,0,0,0,-4.75,0,1,0.5,0.6666666666666666,0.16666666666666663,0,0,0,1.8333333333333333,1.8333333333333333,0.0,0.0,0.0,0.0,0,0.25622224435269425,Low,0.0,None,0,0.0
1,17,2,9238,1,1,145.0,1,19,38,7,6,128.6,1,0,0,1,0,1,19,0,0,6,12,5,11.714285714285714,0,0,6,11,6,11.0,0,12.7,3.7,0.0,Graduate,0,0,0,-0.7142857142857135,0,1,0.8333333333333334,1.0,0.16666666666666663,0,0,0,2.0,1.8333333333333333,-0.16666666666666674,0.0,0.0,0.0,0,0.16163760969296556,Low,0.3181490348767664,None,0,0.0
1,17,1,9119,1,1,126.0,1,1,1,9,9,116.2,0,0,1,0,1,0,21,0,0,5,9,2,11.0,0,0,5,8,2,11.5,2,7.6,2.6,0.32,Dropout,0,0,0,0.5,1,0,0.4,0.4,0.0,0,0,0,1.8,1.6,-0.19999999999999996,0.0,0.4,0.4,0,,,,No_Feedback,0,
2,42,1,9254,1,1,136.0,1,2,2,134,112,130.0,1,0,0,1,1,0,22,0,2,6,13,4,11.5,0,2,6,12,2,12.5,0,7.6,2.6,0.32,Dropout,0,0,0,1.0,1,0,0.6666666666666666,0.3333333333333333,-0.3333333333333333,0,0,0,2.1666666666666665,2.0,-0.16666666666666652,0.0,0.0,0.0,0,0.2359954495306299,Low,0.0,None,0,0.0
1,7,1,9991,0,40,120.0,1,43,3,3,3,120.0,0,0,0,1,0,0,27,0,0,5,5,5,15.2,0,0,5,6,5,14.0,0,11.1,0.6,2.02,Enrolled,0,0,0,-1.1999999999999993,0,1,1.0,1.0,0.0,0,0,0,1.0,1.2,0.19999999999999996,0.0,0.0,0.0,0,0.16071333364731594,Low,0.1485445224517728,Language,1,0.5
1,1,5,9070,1,1,117.0,1,19,37,5,5,131.0,1,0,1,0,1,0,21,0,0,6,6,1,14.0,0,0,6,7,0,0.0,7,9.4,0.0,0.0,Dropout,0,0,0,-14.0,0,1,0.16666666666666666,0.0,-0.16666666666666666,0,1,0,1.0,1.1666666666666667,0.16666666666666674,0.0,1.1666666666666667,1.1666666666666667,1,1.0,High,0.16153493269902525,None,0,0.0
1,43,1,9238,1,1,130.0,1,38,37,9,7,133.2,0,0,0,1,0,0,20,0,5,9,15,9,11.666666666666666,0,2,7,8,7,11.714285714285714,0,7.6,2.6,0.32,Graduate,0,0,0,0.04761904761904745,1,0,1.0,1.0,0.0,0,0,0,1.6666666666666667,1.1428571428571428,-0.523809523809524,0.0,0.0,0.0,0,0.0,Low,0.0,None,0,0.0
1,53,1,9085,1,42,160.0,1,19,37,4,9,160.0,1,0,0,1,0,0,20,0,7,11,15,11,13.785714285714286,0,4,9,9,9,13.88888888888889,0,8.9,1.4,3.51,Graduate,0,0,0,0.10317460317460281,1,0,1.0,1.0,0.0,0,0,0,1.3636363636363635,1.0,-0.36363636363636354,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,1,3,9500,1,1,149.0,1,1,1,4,4,129.3,1,0,0,1,1,0,18,0,0,8,8,7,13.1,0,0,8,8,7,13.1,0,12.7,3.7,0.0,Graduate,0,0,0,0.0,0,0,0.875,0.875,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,17,1,9670,1,1,121.0,1,19,38,4,10,114.4,0,0,0,1,0,0,19,0,0,6,10,5,11.5,0,0,6,9,4,14.6,0,11.1,0.6,2.02,Graduate,0,0,0,3.0999999999999996,1,0,0.8333333333333334,0.6666666666666666,-0.16666666666666674,0,0,0,1.6666666666666667,1.5,-0.16666666666666674,0.0,0.0,0.0,0,0.3716478762452593,Medium,0.0,Math,1,1.0
1,17,1,9500,1,1,130.0,1,1,3,9,2,128.6,1,0,0,1,0,0,18,0,0,7,7,7,14.728571428571428,0,0,8,11,8,16.327272727272728,0,16.2,0.3,0.0,Graduate,0,0,0,1.5987012987013003,1,0,1.0,1.0,0.0,0,0,0,1.0,1.375,0.375,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,1,2,9773,1,1,132.0,1,38,1,9,9,124.3,1,0,0,1,0,0,19,0,0,6,6,5,12.2,0,0,6,7,5,10.8,0,10.8,1.4,1.74,Enrolled,0,0,0,-1.3999999999999986,0,1,0.8333333333333334,0.8333333333333334,0.0,0,0,0,1.0,1.1666666666666667,0.16666666666666674,0.0,0.0,0.0,0,,,,No_Feedback,0,
6,39,1,8014,0,1,133.1,1,37,37,9,9,119.0,0,0,0,1,0,1,48,0,0,6,7,6,10.666666666666666,0,0,6,9,5,11.8,0,10.8,1.4,1.74,Enrolled,1,0,0,1.1333333333333346,1,0,1.0,0.8333333333333334,-0.16666666666666663,0,0,0,1.1666666666666667,1.5,0.33333333333333326,0.0,0.0,0.0,0,0.004243395166577998,Low,0.9457701113091393,None,0,0.0
1,43,1,9853,1,1,130.0,1,2,39,2,5,124.6,0,0,0,1,1,0,37,0,19,21,21,21,12.476190476190476,0,13,19,19,19,12.210526315789474,0,12.4,0.5,1.79,Graduate,0,0,0,-0.26566416040100194,0,1,1.0,1.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,,,,No_Feedback,0,
2,39,1,9853,1,10,133.1,1,37,34,0,0,115.5,0,0,0,1,0,0,39,0,0,6,12,3,12.666666666666666,0,0,6,14,0,0.0,1,7.6,2.6,0.32,Dropout,0,0,0,-12.666666666666666,0,1,0.5,0.0,-0.5,0,1,0,2.0,2.3333333333333335,0.3333333333333335,0.0,0.16666666666666666,0.16666666666666666,0,1.0,High,0.8586262781116226,Language,1,0.5
1,39,1,9147,1,19,133.1,1,3,1,3,5,153.2,1,0,1,1,0,0,24,0,0,5,8,5,10.2,0,0,5,6,5,12.2,0,12.4,0.5,1.79,Graduate,0,0,0,2.0,1,0,1.0,1.0,0.0,0,0,0,1.6,1.2,-0.40000000000000013,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,39,1,9254,1,19,133.1,1,37,37,90,90,100.0,0,0,0,1,1,0,48,0,0,6,13,3,10.0,0,0,6,15,1,10.0,0,7.6,2.6,0.32,Dropout,1,0,0,0.0,0,0,0.5,0.16666666666666666,-0.33333333333333337,0,0,0,2.1666666666666665,2.5,0.3333333333333335,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,44,1,9130,1,39,150.0,1,3,1,2,8,150.0,0,0,0,0,1,0,22,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,0.0,Dropout,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.5034027411072232,Medium,0.017674599567484774,None,0,0.0
1,1,1,9238,1,1,152.0,1,1,38,4,5,144.7,0,0,0,1,0,0,20,0,0,6,8,6,14.5,0,0,6,7,6,15.428571428571429,0,16.2,0.3,0.0,Graduate,0,0,0,0.9285714285714288,1,0,1.0,1.0,0.0,0,0,0,1.3333333333333333,1.1666666666666667,-0.16666666666666652,0.0,0.0,0.0,0,0.011137260184005243,Low,0.297807059289044,None,0,0.0
1,1,1,9130,1,1,132.0,1,1,1,3,3,143.9,1,0,0,1,1,0,20,0,0,5,14,2,11.0,3,0,5,9,3,12.666666666666666,0,9.4,0.0,0.0,Enrolled,0,0,0,1.666666666666666,1,0,0.4,0.6,0.19999999999999996,0,0,0,2.8,1.8,-0.9999999999999998,0.6,0.0,-0.6,0,0.18209067149838437,Low,0.0,Math,1,1.0
1,39,1,9119,1,19,133.1,1,1,1,4,3,134.4,0,0,1,0,1,0,31,0,0,5,9,2,13.333333333333334,0,0,5,9,2,16.0,4,16.2,0.3,0.0,Dropout,0,0,0,2.666666666666666,1,0,0.4,0.4,0.0,0,0,0,1.8,1.8,0.0,0.0,0.8,0.8,1,0.3395819781095923,Medium,0.5561328722321173,Math,1,1.0
1,17,1,9130,1,1,145.0,1,38,37,9,7,129.3,1,0,0,1,0,0,19,0,0,5,5,5,11.8,0,0,5,5,5,13.2,0,10.8,1.4,1.74,Graduate,0,0,0,1.3999999999999986,1,0,1.0,1.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,17,1,9147,1,1,133.1,1,1,19,4,8,95.0,0,0,0,1,1,0,20,0,0,5,14,0,0.0,0,0,5,5,0,0.0,0,11.1,0.6,2.02,Dropout,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,2.8,1.0,-1.7999999999999998,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,17,1,9556,1,1,133.0,1,38,37,9,9,124.4,1,0,0,1,0,1,18,0,0,7,7,7,13.3,0,0,8,8,8,15.125,0,15.5,2.8,0.0,Graduate,0,0,0,1.8249999999999993,1,0,1.0,1.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,Low,0.0,None,0,0.0
1,1,3,9070,1,1,146.0,1,34,34,0,0,143.6,1,0,0,1,0,0,18,0,0,6,6,6,12.5,0,0,6,6,6,13.0,0,7.6,2.6,0.32,Dropout,0,0,0,0.5,1,0,1.0,1.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,Low,0.0,None,0,0.0
1,44,1,9003,1,39,160.0,1,37,38,9,9,160.0,0,0,1,1,0,1,19,0,0,6,8,6,13.0,0,0,6,11,5,13.0,0,15.5,2.8,0.0,Graduate,0,0,0,0.0,0,0,1.0,0.8333333333333334,-0.16666666666666663,0,0,0,1.3333333333333333,1.8333333333333333,0.5,0.0,0.0,0.0,0,0.2028096195210271,Low,0.18371344658322866,None,0,0.0
5,39,1,9147,1,1,133.1,1,19,19,9,9,119.8,0,0,0,1,1,0,26,0,0,5,9,5,12.0,0,0,5,5,5,10.2,0,11.1,0.6,2.02,Enrolled,0,0,0,-1.8000000000000007,0,1,1.0,1.0,0.0,0,0,0,1.8,1.0,-0.8,0.0,0.0,0.0,0,0.1794647187573873,Low,0.3418894377905568,Language,1,0.5
2,7,1,9500,1,3,120.0,1,37,19,9,7,120.0,1,0,0,1,0,0,45,0,7,11,11,11,12.7,0,6,10,12,10,12.96818181818182,0,13.9,0.0,0.79,Enrolled,1,0,0,0.2681818181818212,1,0,1.0,1.0,0.0,0,0,0,1.0,1.2,0.19999999999999996,0.0,0.0,0.0,0,0.0,Low,0.9763097714827365,Other,1,0.3
1,17,2,9853,1,1,133.1,1,19,1,9,3,107.0,1,0,0,1,0,0,20,0,0,7,12,6,11.666666666666666,0,0,7,10,3,13.0,0,16.2,0.3,0.0,Enrolled,0,0,0,1.333333333333334,1,0,0.8571428571428571,0.42857142857142855,-0.42857142857142855,0,0,0,1.7142857142857142,1.4285714285714286,-0.2857142857142856,0.0,0.0,0.0,0,0.3208622757495059,Low,0.11836128020998649,Math,1,1.0
1,1,6,9853,1,1,136.0,1,1,19,5,5,122.0,0,0,0,1,0,0,18,0,0,6,6,6,12.666666666666666,0,0,6,6,6,12.0,0,7.6,2.6,0.32,Graduate,0,0,0,-0.6666666666666661,0,1,1.0,1.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,,,,No_Feedback,0,
1,1,1,9147,1,1,153.0,1,1,38,4,3,146.7,0,0,0,1,0,0,18,0,0,5,5,5,16.2,0,0,5,5,5,16.4,0,11.1,0.6,2.02,Graduate,0,0,0,0.1999999999999993,1,0,1.0,1.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.004693490206036963,Low,0.0,Math,1,1.0
2,39,1,9991,0,1,100.0,1,37,37,1,1,161.9,0,0,0,1,1,0,59,0,0,5,7,0,0.0,0,0,5,7,0,0.0,0,16.2,0.3,0.0,Dropout,1,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,1.4,1.4,0.0,0.0,0.0,0.0,0,0.6897767016745977,High,0.8060316624392545,Math,1,1.0
